date_and_hour_StL,Datetime,Air Pressure_StL,Air Temperature_StL,Precipitation_StL,Relative Humidity_StL,Wind From Direction_StL,Wind Speed_StL,Wind speed of gust_StL,Air Temperature,Average 10 meter wind speed over past 1 hour,Average air temperature over past 1 hour,Mean Sea Level Pressure,Precipitation Amount over past 1 hour,Rainfall amount over past 1 hour,Relative Humidity,Station Pressure,Vector average 10 meter wind direction over past 1 hour
2023-10-12T18,2023-10-12 18:00:00,991.05,23.285249999999998,0.0,35.473,44.92575,2.80675,9.99825,13.0,15.8,13.3,1022.9,0.0,0.0,57.0,992.1,69.0
2023-10-12T19,2023-10-12 19:00:00,990.775,24.92275,0.0,31.7485,49.13725,3.333,11.401250000000001,14.3,15.2,13.5,1022.6,0.0,0.0,55.0,991.7,65.0
2023-10-12T20,2023-10-12 20:00:00,990.75,25.128500000000003,0.0,29.31125,42.1175,2.6315,10.5245,14.6,16.8,14.6,1022.5,0.0,0.0,51.0,991.7,59.0
2023-10-12T21,2023-10-12 21:00:00,990.8,24.57225,0.0,28.37675,42.1175,3.859,11.75225,13.8,18.7,13.9,1022.8,0.0,0.0,56.0,991.9,57.0
2023-10-12T22,2023-10-12 22:00:00,991.3,21.4285,0.0,32.841,19.304000000000002,1.754,9.472000000000001,12.3,18.2,13.6,1023.1,0.0,0.0,56.0,992.2,61.0
2023-10-12T23,2023-10-12 23:00:00,991.65,22.92275,0.0,31.8015,31.23725,2.2805,10.348749999999999,11.8,18.3,12.5,1023.7,0.0,0.0,61.0,992.7,63.0
2023-10-13T00,2023-10-13 00:00:00,992.5,19.898,0.0,33.08375,26.3235,2.105,7.89325,9.4,12.4,10.6,1024.8,0.0,0.0,68.0,993.8,65.0
2023-10-13T01,2023-10-13 01:00:00,993.6,14.7905,0.0,40.38475,26.3235,1.0525,3.859,10.1,9.6,9.4,1025.6,0.0,0.0,70.0,994.5,56.0
2023-10-13T02,2023-10-13 02:00:00,993.975,16.636499999999998,0.0,41.770250000000004,23.165,2.105,6.3145,9.8,12.9,10.1,1025.8,0.0,0.0,68.0,994.8,57.0
2023-10-13T03,2023-10-13 03:00:00,994.15,16.72775,0.0,40.64275,24.218,1.754,5.96375,9.5,14.6,9.7,1025.9,0.0,0.0,67.0,995.0,39.0
2023-10-13T04,2023-10-13 04:00:00,994.35,16.3835,0.0,41.085,24.9195,1.9295,6.841,9.1,13.9,9.3,1026.0,0.0,0.0,70.0,995.1,41.0
2023-10-13T05,2023-10-13 05:00:00,994.6,15.5635,0.0,42.15475,30.53575,1.0525,4.03425,8.2,12.0,8.6,1026.4,0.0,0.0,73.0,995.5,40.0
2023-10-13T06,2023-10-13 06:00:00,994.85,14.9045,0.0,43.422,27.0255,1.22775,4.385,7.8,11.4,7.9,1026.5,0.0,0.0,74.0,995.5,37.0
2023-10-13T07,2023-10-13 07:00:00,995.0,14.78875,0.0,43.896,50.19025,0.702,2.98225,7.8,11.7,7.8,1026.5,0.0,0.0,75.0,995.6,37.0
2023-10-13T08,2023-10-13 08:00:00,995.0999999999999,14.62475,0.0,44.55175,35.79975,0.5265,2.63125,7.8,9.6,7.8,1026.5,0.0,0.0,78.0,995.6,43.0
2023-10-13T09,2023-10-13 09:00:00,995.0,14.532,0.0,45.426500000000004,37.204,0.702,3.1574999999999998,7.8,10.6,7.8,1026.5,0.0,0.0,79.0,995.6,39.0
2023-10-13T10,2023-10-13 10:00:00,994.85,14.57225,0.0,46.3495,39.30975,1.4032499999999999,5.08675,7.8,13.3,7.8,1026.4,0.0,0.0,80.0,995.4,38.0
2023-10-13T11,2023-10-13 11:00:00,994.75,14.62425,0.0,46.82175,33.343,1.5785,5.26225,8.0,13.6,7.9,1026.4,0.0,0.0,80.0,995.5,41.0
2023-10-13T12,2023-10-13 12:00:00,995.05,14.607,0.0,47.41575,30.535249999999998,0.702,3.1574999999999998,7.8,12.4,7.9,1026.9,0.0,0.0,82.0,995.8,34.0
2023-10-13T13,2023-10-13 13:00:00,995.4,14.58825,0.0,48.019,36.15075,1.0525,5.087,7.8,11.6,7.8,1027.3,0.0,0.0,82.0,996.2,32.0
2023-10-13T14,2023-10-13 14:00:00,995.875,14.72725,0.0,48.323750000000004,30.886249999999997,1.22775,5.08675,8.1,11.8,7.9,1027.7,0.0,0.0,82.0,996.6,34.0
2023-10-13T15,2023-10-13 15:00:00,995.95,15.401250000000001,0.0,48.167,29.83325,1.9295,5.964,8.6,12.5,8.3,1027.7,0.0,0.0,81.0,996.7,40.0
2023-10-13T16,2023-10-13 16:00:00,996.275,16.48425,0.0,47.402,29.48225,1.9295,6.66575,9.3,12.3,8.9,1028.1,0.0,0.0,80.0,997.1,40.0
2023-10-13T17,2023-10-13 17:00:00,996.35,17.641750000000002,0.0,46.1685,25.97275,2.105,7.01625,10.2,14.0,9.8,1028.1,0.0,0.0,76.0,997.0,39.0
2023-10-13T18,2023-10-13 18:00:00,996.25,18.76575,0.0,44.60225,20.708000000000002,2.456,8.244250000000001,10.7,14.6,10.5,1027.8,0.0,0.0,71.0,996.8,40.0
2023-10-13T19,2023-10-13 19:00:00,995.775,19.743,0.0,41.567,21.41,2.105,7.367,11.3,14.7,11.1,1027.2,0.0,0.0,67.0,996.2,37.0
2023-10-13T20,2023-10-13 20:00:00,995.35,19.54825,0.0,38.672,23.516000000000002,2.807,8.94575,11.3,16.4,11.4,1027.0,0.0,0.0,59.0,996.0,31.0
2023-10-13T21,2023-10-13 21:00:00,995.35,19.15125,0.0,37.575,16.14525,2.98225,11.4015,11.3,16.6,11.3,1027.0,0.0,0.0,57.0,996.0,26.0
2023-10-13T22,2023-10-13 22:00:00,995.375,18.9715,0.0,36.80975,19.655,2.105,9.823,10.9,13.2,11.0,1027.2,0.0,0.0,59.0,996.2,25.0
2023-10-13T23,2023-10-13 23:00:00,995.575,18.475749999999998,0.0,36.8505,14.74125,1.228,6.84075,10.6,5.4,10.8,1027.3,0.0,0.0,61.0,996.3,37.0
2023-10-14T00,2023-10-14 00:00:00,995.825,17.491,0.0,38.05225,22.814,0.351,2.8064999999999998,9.8,4.0,10.2,1027.7,0.0,0.0,64.0,996.6,47.0
2023-10-14T01,2023-10-14 01:00:00,995.95,16.457,0.0,40.206,35.8,0.351,2.80675,8.6,2.1,9.3,1027.7,0.0,0.0,72.0,996.5,31.0
2023-10-14T02,2023-10-14 02:00:00,996.025,16.03025,0.0,41.28875,131.61775,0.877,3.859,8.6,6.2,8.5,1027.9,0.0,0.0,70.0,996.8,13.0
2023-10-14T03,2023-10-14 03:00:00,996.475,15.77375,0.0,41.5095,34.162,0.1755,2.8064999999999998,8.7,6.3,8.6,1028.3,0.0,0.0,68.0,997.2,24.0
2023-10-14T04,2023-10-14 04:00:00,996.625,15.154,0.0,42.20725,67.73925,0.0,1.4035,8.5,7.0,8.7,1028.3,0.0,0.0,68.0,997.2,36.0
2023-10-14T05,2023-10-14 05:00:00,996.65,14.9795,0.0,42.85375,141.79625000000001,0.0,2.105,8.6,4.9,8.4,1028.3,0.0,0.0,67.0,997.2,36.0
2023-10-14T06,2023-10-14 06:00:00,996.675,14.88175,0.0,43.29725,255.86475000000002,1.9297499999999999,4.21,7.8,3.0,8.1,1028.3,0.0,0.0,72.0,997.2,13.0
2023-10-14T07,2023-10-14 07:00:00,996.775,14.806750000000001,0.0,43.3695,260.77825,1.5785,4.736000000000001,7.8,0.6,7.9,1028.5,0.0,0.0,72.0,997.5,14.0
2023-10-14T08,2023-10-14 08:00:00,996.975,14.599499999999999,0.0,43.669000000000004,103.53925,0.35075,2.45575,8.3,1.6,7.9,1028.6,0.0,0.0,71.0,997.5,358.0
2023-10-14T09,2023-10-14 09:00:00,997.025,14.55925,0.0,44.1075,94.41375000000001,1.0525,3.859,7.9,1.4,8.0,1028.7,0.0,0.0,73.0,997.7,358.0
2023-10-14T10,2023-10-14 10:00:00,997.15,14.71575,0.0,43.7495,351.916,1.9295,5.437749999999999,7.3,5.0,7.6,1028.9,0.0,0.0,75.0,997.8,358.0
2023-10-14T11,2023-10-14 11:00:00,997.225,14.350249999999999,0.0,44.36175,265.692,1.754,5.08675,7.2,4.2,7.1,1028.9,0.0,0.0,78.0,997.8,4.0
2023-10-14T12,2023-10-14 12:00:00,997.425,14.0485,0.0,44.90375,84.58625,1.7542499999999999,4.9115,7.7,2.5,7.2,1029.1,0.0,0.0,79.0,998.0,355.0
2023-10-14T13,2023-10-14 13:00:00,997.7,14.35225,0.0,44.65225,95.4665,1.9295,6.49025,7.2,3.3,7.4,1029.6,0.0,0.0,77.0,998.4,15.0
2023-10-14T14,2023-10-14 14:00:00,998.0,14.0635,0.0,45.182,26.3235,0.5265,3.1574999999999998,7.7,5.5,7.5,1029.8,0.0,0.0,79.0,998.7,24.0
2023-10-14T15,2023-10-14 15:00:00,998.275,14.89,0.0,45.0445,88.447,2.4555,7.8935,8.7,5.4,8.2,1030.1,0.0,0.0,82.0,999.0,360.0
2023-10-14T16,2023-10-14 16:00:00,998.55,16.2625,0.0,44.8635,255.163,2.45575,7.1915,9.3,3.6,9.1,1030.3,0.0,0.0,83.0,999.1,348.0
2023-10-14T17,2023-10-14 17:00:00,998.5,17.14375,0.0,43.9855,154.7825,2.80675,5.43775,9.4,9.2,9.4,1030.0,0.0,0.0,89.0,998.8,325.0
2023-10-14T18,2023-10-14 18:00:00,998.4000000000001,17.088250000000002,0.0,47.82475,308.863,8.7705,12.6295,9.7,11.8,9.6,1030.1,0.0,0.0,88.0,998.9,315.0
2023-10-14T19,2023-10-14 19:00:00,998.3,17.18,0.0,49.52775,309.916,11.577,15.2605,9.8,12.1,9.8,1030.0,0.0,0.0,85.0,998.8,312.0
2023-10-14T20,2023-10-14 20:00:00,998.35,17.22775,0.0,49.54275,305.353,12.27825,15.611500000000001,9.9,12.6,9.9,1030.1,0.0,0.0,85.0,999.0,301.0
2023-10-14T21,2023-10-14 21:00:00,998.3,17.44875,0.0,47.88275,296.22724999999997,12.278500000000001,14.9095,10.1,11.2,10.1,1030.0,0.0,0.0,81.0,998.8,296.0
2023-10-14T22,2023-10-14 22:00:00,998.0749999999999,17.7745,0.0,44.70825,294.47275,10.875,13.331,10.3,12.5,10.2,1029.8,0.0,0.0,76.0,998.6,300.0
2023-10-14T23,2023-10-14 23:00:00,998.025,17.67,0.0,44.69625,298.33299999999997,9.29675,11.225999999999999,10.6,11.7,10.4,1029.6,0.0,0.0,77.0,998.5,293.0
2023-10-15T00,2023-10-15 00:00:00,998.0,17.15475,0.0,46.48175,304.3,3.333,5.7885,10.0,12.0,10.2,1029.7,0.0,0.0,83.0,998.6,303.0
2023-10-15T01,2023-10-15 01:00:00,998.25,14.187249999999999,0.0,48.517250000000004,30.18425,1.9297499999999999,4.03425,6.1,1.3,7.4,1030.1,0.0,0.0,92.0,998.8,315.0
2023-10-15T02,2023-10-15 02:00:00,998.4000000000001,12.478,0.0,50.24025,67.388,1.228,2.45575,4.5,0.0,5.1,1030.3,0.0,0.0,95.0,999.0,321.0
2023-10-15T03,2023-10-15 03:00:00,998.525,10.68425,0.0,52.03775,65.63325,2.982,5.087,3.8,0.0,4.1,1030.3,0.0,0.0,97.0,999.0,266.0
2023-10-15T04,2023-10-15 04:00:00,998.45,10.19075,0.0,53.528,73.00399999999999,1.9295,4.2095,3.7,0.0,3.6,1030.2,0.0,0.0,98.0,998.9,214.0
2023-10-15T05,2023-10-15 05:00:00,998.525,8.9265,0.0,54.52,70.196,2.456,5.78825,3.8,0.0,3.6,1030.2,0.0,0.0,98.0,998.9,339.0
2023-10-15T06,2023-10-15 06:00:00,998.55,7.8335,0.0,55.09275,58.6135,3.33275,4.736,4.3,0.1,3.8,1030.4,0.0,0.0,99.0,999.1,338.0
2023-10-15T07,2023-10-15 07:00:00,998.85,7.81,0.0,55.90825,63.52725,2.2805,3.859,5.6,4.2,4.5,1030.6,0.0,0.0,94.0,999.4,311.0
2023-10-15T08,2023-10-15 08:00:00,999.125,9.08425,0.0,56.247249999999994,32.992,2.63125,4.9115,5.3,8.8,6.9,1030.8,0.0,0.0,86.0,999.6,315.0
2023-10-15T09,2023-10-15 09:00:00,999.225,10.28575,0.0,55.799749999999996,94.06275000000001,2.8064999999999998,5.61325,3.4,5.0,3.8,1030.9,0.0,0.0,96.0,999.6,332.0
2023-10-15T10,2023-10-15 10:00:00,999.375,9.4455,0.0,55.7745,48.4355,3.68375,5.08675,1.3,5.8,2.2,1031.1,0.0,0.0,97.0,999.7,3.0
2023-10-15T11,2023-10-15 11:00:00,999.35,9.2605,0.0,56.30025,61.070750000000004,3.6835,5.08675,1.3,5.9,2.0,1031.3,0.0,0.0,98.0,1000.0,18.0
2023-10-15T12,2023-10-15 12:00:00,999.5749999999999,6.95825,0.0,56.1205,61.7725,4.20975,5.613,3.6,9.7,2.9,1031.2,0.0,0.0,99.0,999.9,24.0
2023-10-15T13,2023-10-15 13:00:00,999.5999999999999,7.10825,0.0,56.72125,67.739,2.10525,3.85925,3.5,9.8,3.8,1031.3,0.0,0.0,99.0,999.9,14.0
2023-10-15T14,2023-10-15 14:00:00,999.625,7.811999999999999,0.0,56.76125,33.694,1.754,3.50825,3.2,7.4,2.7,1031.4,0.0,0.0,99.0,999.9,10.0
2023-10-15T15,2023-10-15 15:00:00,999.45,10.544,0.05,56.67775,250.95075,0.70175,3.1574999999999998,6.9,5.5,4.8,1031.3,0.0,0.0,98.0,999.9,359.0
2023-10-15T16,2023-10-15 16:00:00,999.3,15.022,0.0,55.11775,313.7765,2.80675,5.61275,10.0,6.4,8.8,1030.9,0.0,0.0,77.0,999.6,11.0
2023-10-15T17,2023-10-15 17:00:00,998.85,17.19425,0.0,52.75025,253.05675000000002,6.49,8.595,9.4,9.8,9.3,1030.7,0.0,0.0,86.0,999.4,294.0
2023-10-15T18,2023-10-15 18:00:00,998.45,17.9785,0.0,50.3495,258.32125,9.472,11.9275,9.8,13.5,9.6,1030.2,0.0,0.0,86.0,999.0,277.0
2023-10-15T19,2023-10-15 19:00:00,998.05,18.24375,0.0,49.27375,259.0235,12.278500000000001,15.260750000000002,10.4,15.3,10.2,1029.5,0.0,0.0,84.0,998.4,275.0
2023-10-15T20,2023-10-15 20:00:00,997.5,18.5575,0.0,49.1495,266.043,13.681750000000001,17.014499999999998,10.6,17.3,10.5,1029.2,0.0,0.0,87.0,998.0,281.0
2023-10-15T21,2023-10-15 21:00:00,997.175,18.6935,0.0,48.2085,276.2215,14.909749999999999,18.944,11.0,16.6,10.9,1028.9,0.0,0.0,83.0,997.7,288.0
2023-10-15T22,2023-10-15 22:00:00,996.75,19.457,0.0,46.564750000000004,287.453,9.99825,12.98025,11.3,12.6,11.2,1028.5,0.0,0.0,81.0,997.3,299.0
2023-10-15T23,2023-10-15 23:00:00,996.375,20.96825,0.0,45.65825,293.77075,4.3855,5.7885,11.1,7.1,11.3,1028.2,0.0,0.0,83.0,997.0,309.0
2023-10-16T00,2023-10-16 00:00:00,996.175,19.773,0.0,45.5115,300.79025,2.2805,3.33275,9.7,2.8,10.6,1027.9,0.0,0.0,85.0,996.7,325.0
2023-10-16T01,2023-10-16 01:00:00,996.025,15.80775,0.0,49.92225,247.792,0.1755,1.22775,6.9,0.0,8.0,1027.5,0.0,0.0,94.0,996.2,298.0
2023-10-16T02,2023-10-16 02:00:00,995.525,13.2335,0.0,51.847,74.057,1.5787499999999999,3.859,6.9,0.0,6.7,1027.2,0.0,0.0,93.0,995.9,300.0
2023-10-16T03,2023-10-16 03:00:00,995.525,11.4255,0.0,53.21775,122.14125,1.228,3.33275,4.2,0.0,5.7,1027.1,0.0,0.0,95.0,995.8,297.0
2023-10-16T04,2023-10-16 04:00:00,995.375,10.341750000000001,0.0,54.3135,67.739,1.22775,2.8064999999999998,4.9,0.2,4.2,1026.8,0.0,0.0,98.0,995.7,84.0
2023-10-16T05,2023-10-16 05:00:00,995.3,9.3535,0.0,54.212250000000004,65.63325,4.03425,7.71825,3.2,0.1,4.5,1026.9,0.0,0.0,98.0,995.7,200.0
2023-10-16T06,2023-10-16 06:00:00,995.075,8.807,0.0,55.497749999999996,73.706,3.33275,5.78825,2.1,7.2,2.0,1026.1,0.0,0.0,99.0,994.9,93.0
2023-10-16T07,2023-10-16 07:00:00,994.625,8.68775,0.0,56.11025,120.0355,0.87725,2.105,1.3,4.3,2.1,1025.9,0.0,0.0,99.0,994.7,130.0
2023-10-16T08,2023-10-16 08:00:00,994.2,9.31325,0.0,55.966499999999996,110.208,0.70175,3.15725,3.1,6.7,2.3,1025.6,0.0,0.0,99.0,994.5,163.0
2023-10-16T09,2023-10-16 09:00:00,994.025,9.69,0.0,56.18125,117.9295,2.63125,6.1392500000000005,1.5,6.0,3.4,1025.4,0.0,0.0,99.0,994.2,204.0
2023-10-16T10,2023-10-16 10:00:00,993.65,10.1135,0.0,56.087,119.68425,2.80675,6.1395,1.2,7.4,0.7,1024.8,0.0,0.0,99.0,993.6,185.0
2023-10-16T11,2023-10-16 11:00:00,993.15,9.73025,0.0,56.6805,123.896,4.7357499999999995,9.2965,3.0,10.2,1.8,1024.2,0.0,0.0,99.0,993.1,178.0
2023-10-16T12,2023-10-16 12:00:00,992.675,8.9265,0.0,56.7125,126.353,5.26225,9.99825,6.3,9.6,4.8,1023.8,0.0,0.0,99.0,992.8,172.0
2023-10-16T13,2023-10-16 13:00:00,992.375,8.68475,0.0,57.12075,129.16075,3.859,8.41925,7.9,9.3,6.3,1023.6,0.0,0.0,89.0,992.6,190.0
2023-10-16T14,2023-10-16 14:00:00,992.175,8.98625,0.0,57.346999999999994,123.896,2.982,6.48975,9.2,13.0,8.9,1023.1,0.0,0.0,81.0,992.1,224.0
2023-10-16T15,2023-10-16 15:00:00,991.65,11.615,0.0,57.119749999999996,146.359,3.859,7.54225,9.4,13.0,9.3,1023.0,0.0,0.0,80.0,992.0,220.0
2023-10-16T16,2023-10-16 16:00:00,991.3,15.3475,0.0,54.1255,187.77425,10.5245,13.6815,9.8,11.3,9.5,1022.6,0.0,0.0,75.0,991.6,207.0
2023-10-16T17,2023-10-16 17:00:00,990.475,17.94275,0.0,47.016,185.66875,9.998,13.15575,10.4,10.8,9.9,1021.5,0.0,0.0,75.0,990.5,199.0
2023-10-16T18,2023-10-16 18:00:00,989.425,20.30075,0.0,42.29425,187.4235,7.36725,10.17375,11.2,12.3,10.6,1020.7,0.0,0.0,68.0,989.7,182.0
2023-10-16T19,2023-10-16 19:00:00,988.3,23.388749999999998,0.0,38.576499999999996,195.49575,3.50825,5.6129999999999995,13.0,10.0,11.9,1019.4,0.0,0.0,57.0,988.5,170.0
2023-10-16T20,2023-10-16 20:00:00,987.1,24.2035,0.0,34.11625,197.251,5.7885,9.2965,15.0,11.7,14.2,1018.2,0.0,0.0,48.0,987.4,162.0
2023-10-16T21,2023-10-16 21:00:00,986.175,24.9575,0.0,33.814,194.794,3.859,6.31475,15.2,12.3,15.1,1017.4,0.0,0.0,48.0,986.6,161.0
2023-10-16T22,2023-10-16 22:00:00,985.45,25.994999999999997,0.0,29.583,169.1725,3.15725,5.96375,15.5,10.8,15.2,1016.4,0.0,0.0,49.0,985.7,153.0
2023-10-16T23,2023-10-16 23:00:00,984.75,25.13325,0.0,29.40275,136.8825,2.8064999999999998,5.7885,15.0,11.8,15.5,1015.7,0.0,0.0,51.0,985.0,149.0
2023-10-17T00,2023-10-17 00:00:00,984.175,23.603,0.0,28.80525,106.34700000000001,1.7542499999999999,5.2625,13.2,11.8,14.1,1015.3,0.0,0.0,54.0,984.6,144.0
2023-10-17T01,2023-10-17 01:00:00,984.075,17.7725,0.0,35.48925,79.67275000000001,1.22775,2.982,12.3,11.6,12.8,1014.8,0.0,0.0,56.0,984.2,137.0
2023-10-17T02,2023-10-17 02:00:00,983.625,15.701,0.0,38.959,88.09625,0.87725,3.68375,11.0,14.1,11.6,1014.3,0.0,0.0,62.0,983.7,139.0
2023-10-17T03,2023-10-17 03:00:00,983.2,16.23775,0.0,40.0975,120.737,3.1574999999999998,7.718,10.6,13.7,10.8,1013.9,0.0,0.0,71.0,983.3,148.0
2023-10-17T04,2023-10-17 04:00:00,982.75,16.81025,0.0,39.58,129.5115,4.9117500000000005,11.22625,10.4,14.1,10.3,1013.5,0.0,0.0,79.0,982.9,157.0
2023-10-17T05,2023-10-17 05:00:00,982.3,17.601750000000003,0.0,38.14675,145.65699999999998,4.736,10.875250000000001,10.0,13.2,10.2,1013.0,0.0,0.0,83.0,982.4,164.0
2023-10-17T06,2023-10-17 06:00:00,981.9250000000001,15.64125,0.0,40.853,131.96875,3.859,8.946,9.7,10.6,9.9,1012.8,0.0,0.0,88.0,982.2,174.0
2023-10-17T07,2023-10-17 07:00:00,981.675,14.33225,0.0,43.26875,127.406,4.03475,7.71775,8.1,9.1,9.2,1012.6,0.0,0.0,90.0,982.0,176.0
2023-10-17T08,2023-10-17 08:00:00,981.45,13.86375,0.0,44.593,125.65100000000001,2.63125,5.964,7.9,8.9,8.0,1012.2,0.0,0.0,93.0,981.7,177.0
2023-10-17T09,2023-10-17 09:00:00,981.1,13.119499999999999,0.0,45.7185,119.3335,3.1574999999999998,7.016500000000001,5.9,7.0,6.4,1011.7,0.0,0.0,95.0,981.2,167.0
2023-10-17T10,2023-10-17 10:00:00,980.65,12.70325,0.0,46.84325,124.598,4.03425,8.244,6.3,9.0,5.9,1011.3,0.0,0.0,95.0,980.9,165.0
2023-10-17T11,2023-10-17 11:00:00,980.4000000000001,12.318,0.0,48.332750000000004,123.89625,2.8064999999999998,6.1392500000000005,6.8,8.5,6.2,1011.2,0.0,0.0,97.0,980.8,162.0
2023-10-17T12,2023-10-17 12:00:00,980.3,12.9785,0.0,49.53725,127.40575,3.50825,6.841,6.7,8.1,8.5,1011.1,0.0,0.0,94.0,980.6,184.0
2023-10-17T13,2023-10-17 13:00:00,979.8,12.099499999999999,0.0,50.195750000000004,103.53925,2.8064999999999998,4.736000000000001,6.6,7.9,6.6,1010.5,0.0,0.0,97.0,980.0,152.0
2023-10-17T14,2023-10-17 14:00:00,979.525,12.1725,0.0,50.8365,109.50574999999999,1.754,4.20975,7.7,7.6,6.4,1010.3,0.0,0.0,93.0,979.8,144.0
2023-10-17T15,2023-10-17 15:00:00,979.15,15.142,0.0,49.43875,120.03524999999999,1.4032499999999999,4.0344999999999995,9.5,7.6,8.0,1009.7,0.0,0.0,92.0,979.3,150.0
2023-10-17T16,2023-10-17 16:00:00,978.325,17.465,0.0,46.7155,137.23325,1.9295,6.314500000000001,9.7,10.1,9.2,1008.8,0.0,0.0,83.0,978.4,151.0
2023-10-17T17,2023-10-17 17:00:00,977.625,19.56925,0.0,43.6855,132.31975,2.6315,9.12125,11.2,12.4,10.5,1008.2,0.0,0.0,73.0,977.8,157.0
2023-10-17T18,2023-10-17 18:00:00,976.95,22.2585,0.0,38.12525,149.518,4.385,11.22625,12.9,14.3,11.9,1007.4,0.0,0.0,68.0,977.1,159.0
2023-10-17T19,2023-10-17 19:00:00,976.025,24.448999999999998,0.0,34.30475,141.094,3.8592500000000003,11.4015,14.1,12.2,13.4,1006.5,0.0,0.0,66.0,976.2,156.0
2023-10-17T20,2023-10-17 20:00:00,975.225,25.4385,0.0,32.1905,141.094,3.5085,10.34925,14.6,12.4,14.0,1005.7,0.0,0.0,65.0,975.5,156.0
2023-10-17T21,2023-10-17 21:00:00,974.675,25.7185,0.0,31.85125,122.84325,1.5787499999999999,7.191750000000001,15.9,9.3,15.2,1005.7,0.0,0.0,58.0,975.4,144.0
2023-10-17T22,2023-10-17 22:00:00,974.9000000000001,24.9075,0.0,33.24675,112.665,1.5787499999999999,5.7885,15.6,7.4,15.8,1005.5,0.0,0.0,60.0,975.2,128.0
2023-10-17T23,2023-10-17 23:00:00,974.2,23.76175,0.0,34.66,109.857,2.2805,6.84075,14.1,11.9,14.6,1004.6,0.0,0.0,69.0,974.4,135.0
2023-10-18T00,2023-10-18 00:00:00,973.775,21.83975,0.05,38.30825,96.1685,1.9297499999999999,5.613,12.9,7.3,13.5,1004.8,0.0,0.0,75.0,974.5,103.0
2023-10-18T01,2023-10-18 01:00:00,973.8,20.74575,0.0,41.295,111.61175,2.63125,9.2965,12.8,9.8,13.0,1004.8,0.0,0.0,74.0,974.5,113.0
2023-10-18T02,2023-10-18 02:00:00,973.7,20.86975,0.0,40.858,112.31375,1.9295,7.367,12.6,7.3,12.6,1004.7,0.0,0.0,73.0,974.4,115.0
2023-10-18T03,2023-10-18 03:00:00,973.5749999999999,20.685,0.0,40.913,82.83125,3.6835,7.191750000000001,12.1,9.4,12.3,1004.5,0.0,0.0,76.0,974.2,89.0
2023-10-18T04,2023-10-18 04:00:00,973.475,20.36375,0.0,41.0695,69.845,2.2805,5.7885,11.2,12.6,11.6,1004.3,0.0,0.0,83.0,974.0,72.0
2023-10-18T05,2023-10-18 05:00:00,973.4250000000001,19.3305,0.0,43.1505,58.2625,1.7542499999999999,5.96375,11.3,12.5,11.4,1004.4,0.0,0.0,84.0,974.2,69.0
2023-10-18T06,2023-10-18 06:00:00,973.325,19.1045,0.0,43.6075,42.46875,0.351,3.859,11.0,13.1,11.2,1003.8,0.0,0.0,85.0,973.7,70.0
2023-10-18T07,2023-10-18 07:00:00,973.0999999999999,18.533,0.0,45.54175,66.33525,2.2805,7.19175,11.0,12.8,11.0,1004.2,0.0,0.0,85.0,974.0,74.0
2023-10-18T08,2023-10-18 08:00:00,973.45,18.802,0.0,45.955,55.45475,1.0525,4.560499999999999,11.1,11.5,11.1,1004.5,0.0,0.0,86.0,974.3,70.0
2023-10-18T09,2023-10-18 09:00:00,973.95,17.98225,0.0,47.0995,32.64125,1.0525,3.859,10.2,10.5,10.6,1005.2,0.0,0.0,91.0,975.0,51.0
2023-10-18T10,2023-10-18 10:00:00,974.55,17.519750000000002,0.0,48.763999999999996,34.39625,1.22775,4.385,9.9,14.1,9.9,1005.7,0.0,0.0,91.0,975.5,32.0
2023-10-18T11,2023-10-18 11:00:00,975.15,16.7285,0.0,49.91775,25.6215,1.403,5.0865,8.6,12.9,9.4,1006.4,0.0,0.0,92.0,976.1,38.0
2023-10-18T12,2023-10-18 12:00:00,975.525,15.49075,0.0,50.504999999999995,61.42175,0.877,2.98225,7.3,7.3,7.6,1006.5,0.0,0.0,96.0,976.2,52.0
2023-10-18T13,2023-10-18 13:00:00,975.875,13.7335,0.0,51.53775,25.9725,0.70175,3.1575,7.2,8.7,7.4,1007.1,0.0,0.0,96.0,976.7,54.0
2023-10-18T14,2023-10-18 14:00:00,976.7,13.18325,0.0,52.2805,253.75900000000001,1.4032499999999999,4.736,6.6,9.6,6.1,1008.3,0.0,0.0,97.0,977.9,9.0
2023-10-18T15,2023-10-18 15:00:00,977.625,15.49175,0.0,52.83475,345.71575,4.20975,9.6475,10.0,10.5,8.5,1009.1,0.0,0.0,88.0,978.8,8.0
2023-10-18T16,2023-10-18 16:00:00,978.3,19.636499999999998,0.0,49.67775,345.716,5.0865,10.875,12.2,9.8,11.5,1009.6,0.0,0.0,75.0,979.2,358.0
2023-10-18T17,2023-10-18 17:00:00,978.525,20.896,0.0,45.986000000000004,312.3725,10.8755,16.1375,11.3,13.2,11.8,1009.7,0.0,0.0,88.0,979.4,323.0
2023-10-18T18,2023-10-18 18:00:00,978.825,19.1005,0.0,50.21425,299.3865,18.41775,23.50475,12.0,21.3,11.7,1010.2,0.0,0.0,89.0,979.8,312.0
2023-10-18T19,2023-10-18 19:00:00,978.95,19.985,0.0,50.5415,316.23325,15.962,21.926000000000002,13.3,17.2,12.7,1010.2,0.0,0.0,84.0,979.8,334.0
2023-10-18T20,2023-10-18 20:00:00,979.0,22.01325,0.0,46.158,320.44525,14.7345,22.628,12.5,21.3,13.1,1010.1,0.0,0.0,86.0,979.7,327.0
